date	Alabama	Alaska	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	District_of_Columbia	Florida	Georgia	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New_Hampshire	New_Jersey	New_Mexico	New_York	North_Carolina	North_Dakota	Northern_Mariana_Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto_Rico	Rhode_Island	South_Carolina	South_Dakota	Tennessee	Texas	Utah	Vermont	Virgin_Islands	Virginia	Washington	West_Virginia	Wisconsin	Wyoming
20200121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20200229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
20200302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
20200303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
20200304	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
20200305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
20200306	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
20200307	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
20200308	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
20200309	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
20200310	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0
20200311	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	0	0
20200312	0	0	0	0	4	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0
20200313	0	0	0	0	5	2	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	37	0	0	0
20200314	0	0	0	0	5	2	0	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	40	0	0	0
20200315	0	0	0	0	6	2	0	0	0	3	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	42	0	0	0
20200316	0	0	0	0	11	2	0	0	0	4	1	0	0	0	0	1	0	1	1	3	0	0	0	0	0	0	0	0	0	1	0	3	0	10	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	48	0	0	0
20200317	0	0	0	0	14	3	0	0	0	6	1	0	0	0	1	2	0	1	1	5	0	0	0	0	0	0	0	0	0	1	0	3	0	18	0	0	0	0	0	2	0	0	0	1	1	0	1	0	0	0	2	54	0	0	0
20200318	0	0	0	0	17	3	1	0	0	7	3	0	0	0	1	2	0	1	1	7	0	1	0	1	0	0	1	0	0	1	0	5	0	32	0	0	0	0	0	3	1	0	0	1	1	0	2	0	0	0	2	68	0	0	0
20200319	0	0	0	0	19	5	4	0	0	8	10	0	0	0	4	2	0	1	2	10	0	1	0	3	0	1	1	0	0	1	0	9	0	39	0	0	0	0	1	3	1	0	0	1	1	0	4	0	2	0	2	75	0	2	0
20200320	0	0	1	0	24	5	4	0	0	9	14	0	0	0	5	5	0	1	2	10	0	2	1	4	0	1	3	0	0	2	0	11	0	68	0	0	0	1	1	3	1	0	0	3	1	0	5	0	2	0	2	83	0	3	0
20200321	0	0	1	0	28	6	5	0	1	11	20	0	0	0	6	6	0	2	3	16	0	3	2	6	1	1	3	0	0	2	0	16	0	95	0	0	0	3	1	4	2	1	0	3	1	2	5	0	2	0	3	95	0	4	0
20200322	0	0	2	0	35	7	8	0	1	13	25	1	0	0	9	9	0	2	3	20	0	3	5	9	1	1	3	0	0	2	0	20	0	142	0	0	0	3	2	5	3	1	0	3	1	2	7	1	2	0	6	97	0	4	0
20200323	0	0	2	0	39	10	10	0	2	18	25	1	0	0	12	12	0	2	3	34	0	3	9	16	1	1	4	0	0	4	1	27	0	183	0	0	0	6	2	5	6	2	0	5	1	2	7	1	2	0	6	110	0	5	0
20200324	0	0	6	2	52	11	12	0	2	20	38	1	0	0	16	17	1	3	3	46	0	4	11	24	1	1	5	0	0	6	1	44	0	264	0	0	0	8	3	8	8	2	0	8	1	2	11	1	7	0	7	123	0	5	0
20200325	1	0	6	2	68	19	19	0	2	23	47	1	0	0	21	19	1	3	5	65	0	4	15	43	1	5	8	0	0	10	1	62	1	381	1	0	0	11	5	10	12	2	0	8	1	3	13	1	8	0	9	130	0	7	0
20200326	3	0	8	3	83	24	21	1	3	29	56	1	0	3	26	23	1	3	5	83	0	4	25	63	2	6	8	0	0	10	1	82	1	502	2	0	0	15	7	11	16	2	0	9	1	3	21	1	9	0	14	152	0	10	0
20200327	4	1	15	3	104	31	27	2	3	46	64	1	0	4	37	32	3	4	8	119	1	5	35	93	4	8	9	1	2	10	2	108	1	645	3	1	0	22	8	12	23	3	0	13	1	6	25	2	10	0	14	179	0	16	0
20200328	4	1	15	5	122	44	33	5	4	56	79	1	0	5	50	38	3	6	9	137	1	10	44	112	5	13	11	1	2	14	2	140	2	935	4	1	0	25	15	13	35	3	2	15	1	6	30	2	12	0	17	193	0	17	0
20200329	5	2	18	6	132	47	34	6	5	60	83	1	0	6	71	40	4	7	9	153	3	11	48	132	9	14	12	1	2	15	3	161	2	1180	6	1	0	30	16	13	40	5	3	16	1	7	35	2	12	0	22	209	1	17	0
20200330	11	2	20	7	147	51	36	7	9	72	103	1	0	7	84	44	6	9	11	186	3	15	56	197	10	16	13	4	3	18	3	199	4	1512	6	3	0	40	17	16	48	6	4	18	1	13	46	4	12	0	26	221	1	20	0
20200331	14	2	24	8	184	69	69	10	9	85	126	2	1	9	107	61	7	10	18	240	5	18	89	264	12	20	15	5	4	26	3	267	5	1929	10	3	0	55	23	18	72	8	8	22	1	13	57	5	13	0	27	226	1	25	0
20200401	28	2	29	10	212	80	85	11	11	100	154	3	1	9	146	80	9	11	20	275	7	33	122	336	17	22	21	5	5	32	4	355	6	2415	11	3	1	65	30	19	78	11	10	26	1	23	65	7	16	0	18	250	2	33	0
20200402	32	2	35	12	247	96	112	12	12	144	176	3	2	9	165	94	11	14	34	310	7	36	154	417	18	26	28	5	6	38	5	539	7	2963	17	3	1	81	34	21	91	12	12	31	2	32	80	7	17	0	18	272	2	37	0
20200403	38	2	41	12	282	110	132	14	15	169	198	4	3	10	212	118	11	19	34	370	9	42	192	478	22	29	36	5	6	43	7	647	10	3716	23	3	1	91	38	22	102	15	14	34	2	38	98	7	17	0	46	293	2	50	0
20200404	44	3	53	14	323	126	165	14	21	194	208	4	3	10	248	136	11	21	40	412	10	54	216	541	24	35	44	6	8	46	9	847	11	4535	30	3	1	102	42	26	140	18	17	40	2	47	124	8	20	0	52	318	2	60	0
20200405	45	4	64	16	351	140	189	14	22	220	219	4	4	10	283	151	22	23	44	477	10	68	231	617	29	43	52	6	8	46	9	917	12	5335	37	3	1	119	46	27	159	20	25	44	2	50	136	8	22	0	52	344	3	73	0
20200406	53	4	67	16	386	150	206	15	24	253	294	4	5	13	309	171	25	25	52	512	10	92	260	727	30	51	56	6	10	58	9	1005	12	6149	42	3	1	142	51	29	170	21	27	48	4	65	159	13	23	1	54	383	4	83	0
20200407	64	4	77	18	447	179	277	16	24	295	348	4	5	15	384	208	26	30	66	582	12	104	356	845	34	59	80	6	12	60	13	1232	13	7185	50	4	2	167	67	33	241	23	30	51	6	72	177	13	23	1	69	409	4	94	0
20200408	67	5	80	18	506	192	335	19	27	322	370	4	5	19	464	246	27	38	73	652	14	124	433	959	39	67	86	6	14	80	18	1504	16	8138	61	4	2	193	79	38	313	24	35	63	6	83	195	13	23	1	60	430	4	107	0
20200409	78	5	89	21	548	227	380	23	32	370	412	4	6	24	534	295	27	42	84	702	16	139	503	1076	50	76	94	6	15	82	21	1700	17	9166	74	5	2	213	80	44	344	33	43	67	6	95	228	13	23	1	109	456	5	116	0
20200410	80	5	97	24	594	253	448	32	38	418	425	4	8	25	607	353	31	50	90	755	17	172	599	1280	57	82	105	6	18	86	22	1932	19	10162	78	7	2	231	88	48	435	39	49	72	6	104	249	17	24	1	121	483	5	131	0
20200411	93	6	112	25	632	274	494	33	47	445	432	5	8	27	682	389	34	55	94	806	19	207	686	1395	64	93	116	6	18	111	23	2183	20	11159	86	7	2	247	93	51	515	42	56	80	6	107	265	18	24	1	130	498	6	141	0
