date	Alabama	Alaska	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	District_of_Columbia	Florida	Georgia	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New_Hampshire	New_Jersey	New_Mexico	New_York	North_Carolina	North_Dakota	Northern_Mariana_Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto_Rico	Rhode_Island	South_Carolina	South_Dakota	Tennessee	Texas	Utah	Vermont	Virgin_Islands	Virginia	Washington	West_Virginia	Wisconsin	Wyoming
20200505	8437	369	9305	3525	58848	17256	30621	5371	5322	37431	28876	1118	615	2127	65889	21423	10111	5627	5822	30069	1226	27217	70271	44391	7851	8207	8919	456	6442	5665	2636	130593	4137	326659	12283	1266	14	20969	4127	2839	53967	1924	9933	6841	2720	13555	34286	5449	907	66	20256	16234	1243	8696	604
20200506	8691	370	9707	3611	60787	17720	30995	5778	5461	37994	29724	1118	616	2158	68164	22286	10404	5893	5946	30472	1254	28263	72025	45079	8579	8424	9164	456	6771	5744	2741	131890	4290	329405	12783	1323	15	21576	4201	2916	54989	1968	10205	6936	2779	13737	35441	5605	908	66	20254	16873	1277	9052	631
20200507	9046	373	9945	3694	62481	18264	31784	5939	5654	38820	30524	1118	619	2178	70802	22942	11059	6240	6173	30725	1330	29476	73721	45643	9364	8686	9409	456	7190	5858	2843	133635	4492	332931	13431	1371	15	22131	4330	2989	56149	2031	10530	7142	2905	14108	36682	5724	916	68	21568	17187	1298	9369	635
20200508	9385	376	10526	3747	64616	18719	32411	6083	5899	39191	31089	1120	619	2205	73688	23620	11457	6751	6298	30928	1374	30592	75333	46319	10087	9090	9573	458	7830	5942	2947	135454	4673	335804	13879	1425	15	23018	4424	3068	57501	2156	10779	7367	3144	14276	37943	5919	919	69	22340	17477	1324	9750	644
20200509	9668	377	10960	3747	66824	19267	32984	6277	6102	39993	31481	1120	620	2230	76008	24239	11671	6923	6469	31490	1408	31638	76743	46735	10789	9378	9737	458	8233	6046	3011	137085	4778	338519	14387	1464	16	23697	4490	3160	58661	2173	10989	7531	3393	14675	38849	6103	921	69	23194	17629	1348	10099	653
20200510	9889	378	11119	4012	68051	19595	33554	6447	6272	40588	32267	1120	621	2232	77662	24633	11959	7045	6486	31673	1436	32693	77793	47116	11270	9501	9906	458	8328	6120	3071	138532	4863	340657	14783	1491	16	24086	4589	3228	60037	2198	11274	7653	3517	15060	40037	6251	926	69	24079	17781	1363	10379	662
20200511	10164	380	11380	4043	69514	19793	33765	6565	6389	40974	32448	1120	623	2261	79123	25134	12373	7161	6710	31881	1462	33483	78462	47526	11798	9674	10025	459	8575	6152	3160	139945	5069	342267	15069	1518	19	24785	4613	3286	60557	2256	11450	7792	3614	15423	40988	6364	926	69	25068	18172	1370	10581	669
20200512	10464	383	11736	4164	71150	20103	34333	6741	6485	41915	33311	1121	624	2294	83168	25676	12912	7352	7003	32116	1477	34174	79332	47946	12493	9908	10124	461	8732	6311	3239	140743	5212	343705	15402	1571	19	25257	4731	3359	61407	2299	11614	7927	3663	15777	42348	6454	927	69	25798	18382	1379	10781	675
20200513	10700	383	12176	4236	73218	20442	34855	6952	6584	42394	33866	1121	627	2325	84874	26044	13289	7552	7102	32728	1515	34927	80497	48307	12916	10090	10369	462	9072	6482	3299	141560	5364	345828	15850	1647	19	25727	4852	3416	62194	2329	11835	8030	3732	16261	43822	6624	929	69	26744	18492	1405	11071	688
20200514	11101	387	12674	4366	74947	20813	35464	7223	6736	43202	34422	1121	627	2352	88081	26627	13675	7668	7397	33555	1565	36021	82182	49489	13443	10483	10490	462	9411	6604	3382	142704	5503	348192	16593	1712	19	26363	4962	3479	63158	2427	12016	8189	3792	16588	45169	6760	932	69	27810	18861	1435	11449	701
20200515	11373	388	13169	4463	77015	21207	36085	7373	6871	44130	35242	1123	628	2389	90528	27281	14049	8006	7578	33903	1603	37105	83421	49982	14240	10801	10567	466	9766	6733	3464	143905	5662	350951	17190	1761	19	26956	5086	3541	64178	2542	12219	8407	3887	16917	46987	6930	933	69	28669	19131	1448	12037	716
20200516	11674	392	13631	4578	78933	21604	36703	7547	7042	44803	35655	1123	629	2419	92669	27919	14328	8059	7773	34183	1648	38083	84933	50416	14969	11123	10794	468	10220	6810	3556	145089	5847	353136	18009	1848	21	27476	5237	3612	65228	2589	12434	8661	3959	17204	47866	7068	934	69	29679	19336	1470	12551	741
20200517	11771	396	13937	4759	80366	21909	37419	7670	7123	45580	35954	1123	630	2421	94360	28419	14651	8066	7793	34498	1687	38920	86010	51054	15677	11296	11069	468	10348	6935	3596	146334	5938	355037	18537	1900	21	27925	5310	3623	65745	2646	12674	8816	3987	17391	48828	7238	940	69	30383	19514	1492	12754	754
20200518	12086	399	14170	4813	81943	22174	38116	7869	7270	46434	36634	1123	630	2455	96778	28897	14955	8439	8041	34832	1713	39882	87052	51853	16372	11432	11225	470	10625	7059	3652	148039	6096	356278	19121	1931	21	28455	5398	3687	66676	2710	12795	8942	4027	17767	49788	7384	940	69	31132	19756	1502	12912	766
20200519	12376	399	14566	4923	83981	22454	38430	8037	7434	46936	37214	1123	631	2476	98298	29402	15296	8488	8205	35161	1741	41664	87925	52337	17038	11704	11369	471	10846	7169	3721	149013	6192	357757	19762	1994	21	28953	5489	3726	67404	2805	12951	9056	4085	18301	51080	7530	944	69	32129	19988	1514	13200	776
20200520	13052	402	14897	5003	86125	22769	39017	8194	7551	47463	38162	1134	633	2506	100713	29986	15868	8661	8336	35439	1819	42442	88970	52988	17679	11967	11510	478	11119	7301	3868	150399	6338	359235	20221	2095	21	29437	5532	3801	68151	2866	13356	9175	4177	18534	52369	7717	944	69	32888	20110	1567	13779	787
20200521	13414	402	15315	5458	88488	23161	39208	8386	7788	48667	38969	1134	637	2534	102995	30673	16170	8771	8475	36627	1877	43645	90084	53468	18209	12222	11657	479	11423	7404	3935	151472	6472	361313	20934	2229	22	30168	5680	3817	69252	2913	13571	9379	4177	18970	53441	7876	950	69	34116	20280	1603	14172	801
20200522	13670	404	15608	5612	90801	23456	39640	8529	7893	49443	39734	1134	632	2595	105710	31165	16510	9068	8688	37048	1948	44539	90889	53865	19014	12624	11797	479	11661	7531	4014	152719	6625	362991	21661	2317	22	30795	5849	3864	70305	3030	13736	9638	4356	19364	54369	8057	952	69	34925	20526	1705	14768	803
20200523	14149	409	16040	5775	92815	23932	40022	8690	7966	50119	40408	1134	633	2626	108100	31674	16898	9119	8812	37165	2013	45608	91662	54304	19854	13005	11922	479	11988	7769	4089	153104	6795	364745	22731	2365	22	31408	5960	3888	71102	3100	13952	9895	4468	19765	55451	8260	954	69	35725	20740	1729	15196	813
20200524	14478	409	16339	5922	94743	24140	40468	8809	8110	50859	40989	1135	633	2650	110541	32151	17434	9135	8842	37293	2055	46919	92675	54616	20582	13252	12114	479	12133	7886	4149	154154	6943	366346	23231	2418	22	31911	6037	3927	71656	3189	14065	10096	4563	20116	56050	8392	956	69	36220	20989	1771	15573	813
20200525	14986	412	16561	6029	97017	24256	40873	8965	8225	51738	41414	1135	633	2664	112248	32489	17628	9272	8899	37916	2074	47754	93271	54816	21324	13458	12296	479	12354	7959	4197	155092	7026	367625	23997	2457	22	32477	6090	3949	72356	3260	14065	10178	4586	20533	56490	8521	962	69	37703	21265	1782	15857	843
20200526	15650	416	16783	6180	99924	24553	41303	9066	8334	52247	42066	1139	633	2699	113486	32856	17999	9352	9175	38252	2109	48290	93693	55040	21969	13731	12437	479	12618	8059	4231	155764	7130	368669	24188	2422	22	33006	6137	3968	72873	3324	14210	10416	4653	20960	57573	8622	967	69	39315	21538	1854	16141	850
20200527	16032	417	17262	6277	101873	24775	41288	9096	8406	52626	42713	1140	634	2731	114612	33242	18446	9453	9313	38694	2137	49042	94220	55544	22474	14044	12624	481	12975	8150	4286	156628	7252	369801	24787	2442	22	33439	6229	4041	73646	3397	14353	10623	4710	21360	59105	8710	971	69	40220	21825	1899	16786	860
20200528	16530	430	17763	6538	104071	25116	41559	9171	8492	53277	43363	1141	637	2770	116128	33885	18672	9513	9510	38907	2189	50334	94895	55944	22957	14372	12815	485	13260	8247	4389	157815	7364	371559	25616	2484	22	33915	6270	4087	74312	3486	14494	10788	4793	21763	60820	8953	974	69	41370	22091	1935	17476	876
20200529	17031	436	18465	6777	107043	25602	41762	9236	8538	54489	43888	1141	639	2804	117794	34399	19019	9826	9688	38907	2226	51631	95512	56589	23541	14790	12949	493	13654	8375	4492	158844	7493	373108	26735	2523	22	34566	6338	4133	75073	3647	14635	11131	4866	22199	62073	9282	975	69	42502	22377	1972	18050	891
20200530	17359	441	19255	7013	110100	26084	42022	9422	8717	55416	44336	1141	641	2840	119290	35064	19336	9847	9887	39682	2282	52662	96301	56848	24200	15229	13118	505	13905	8519	4545	159608	7624	374471	27761	2557	22	35034	6418	4185	75789	3718	14819	11394	4960	22676	63396	9551	977	70	43580	22618	1989	18515	898
20200531	17952	469	19936	7253	113114	26364	42201	9498	8801	56155	45051	1144	642	2855	120588	35429	19621	9878	9937	40021	2325	53456	96965	57355	24860	15501	13297	515	14101	8628	4651	160445	7689	375575	28686	2580	22	35513	6506	4243	76218	3776	14928	11861	4993	22832	64974	9829	981	70	44576	22814	2010	18684	903
20200601	18534	476	20123	7443	115643	26563	42740	9605	8857	56822	45757	1144	642	2908	121666	35684	19789	10103	10150	40452	2349	54035	100805	58435	25218	15752	13523	519	14345	8701	4685	160918	7800	376520	29368	2628	22	35984	6573	4303	76734	3873	14991	12148	5034	23242	66081	10026	983	70	45366	23272	2028	18825	910
20200602	18771	497	21250	7818	118081	26774	42979	9685	8886	57439	46063	1146	643	2935	123244	36129	20017	10143	10287	40857	2377	54831	101163	58680	25518	16020	13822	523	14611	8858	4749	161545	8024	377881	30052	2649	23	36350	6692	4338	77315	3935	15112	12415	5066	24498	67966	10237	988	70	46202	23608	2056	19223	912
20200603	18851	516	22245	8067	120407	27046	43091	9712	9016	58756	46711	1146	643	2990	124279	36609	20376	10281	10485	41244	2418	55617	101592	58990	25881	16322	14020	525	14866	8950	4795	162068	8140	378924	31013	2682	24	36792	6805	4399	77871	4023	15219	12651	5161	25024	69546	10558	990	71	46867	23776	2077	19896	915
20200604	19072	542	22818	8425	122917	27346	43239	9746	9120	60175	47528	1148	644	3054	125149	37005	20943	10332	10781	41673	2446	56490	102063	59215	26284	16560	14286	537	15117	9118	4876	162530	8353	379977	32276	2709	26	37282	6907	4475	78428	4508	15325	13005	5247	25374	71330	10858	1026	71	47817	23999	2102	20359	921
20200605	19387	565	24369	8651	126510	27601	43460	9773	9199	61480	48280	1148	653	3111	126317	37499	21332	10493	11051	42100	2482	57407	102557	63744	26991	16769	14515	539	15379	9306	4953	163336	8672	381019	33417	2748	26	37758	7004	4585	78908	4620	15441	13453	5277	25799	73323	11344	1027	71	48491	24546	2119	20723	933
20200606	20043	579	25517	9101	129147	27834	43818	9845	9269	62750	48943	1148	661	3139	127251	37928	21527	10517	11359	42597	2524	58099	103132	64196	27512	17034	14659	540	15543	9494	5019	163893	8800	382102	34809	2819	26	38111	7060	4672	79507	4915	15441	13916	5367	26359	75077	11866	1046	71	49350	24767	2136	20997	939
20200607	20500	588	26924	9426	131997	27987	43968	9942	9332	63930	49371	1148	663	3153	128070	38328	21794	10549	11393	42927	2570	58593	103436	64615	27897	17270	14985	545	15634	9673	5043	164164	8940	382879	35663	2864	27	38476	7151	4809	80001	4985	15441	14286	5438	26811	75948	12084	1063	71	50633	25064	2144	21246	947
20200608	20925	607	27761	9740	134287	28169	44092	9972	9389	64896	49995	1149	664	3197	129543	38553	22111	10724	11701	43163	2588	59024	103626	64911	28235	17768	15159	548	15752	9815	5079	164497	9062	383591	36581	2883	28	38837	7206	4927	80432	5046	15642	14800	5471	27217	77326	12378	1075	71	51201	25593	2161	21463	960
20200609	21422	620	28396	10080	137245	28333	44179	10020	9474	65992	50769	1149	670	3226	130321	38985	22271	10786	11891	43725	2606	59543	103889	65190	28534	18109	15396	554	15888	10046	5132	164796	9105	384281	37393	2904	30	39162	7364	5027	80964	5185	15691	15228	5523	27865	79271	12639	1084	72	51688	25796	2179	21738	970
20200610	21989	642	29981	10368	140139	28484	44347	10056	9537	67363	51465	1149	673	3262	130889	39297	22733	10931	12029	44143	2637	60114	104156	65377	28900	18483	15662	561	16025	10216	5178	165346	9250	384945	38305	2944	30	39575	7480	5099	81410	5329	15756	15759	5604	28379	81771	12982	1095	72	52125	25940	2193	24091	980
20200611	22845	666	31525	10816	143709	28632	44461	10106	9589	69061	52332	1152	680	3303	131731	39714	23103	10984	12128	44585	2667	60823	104667	65627	29347	18483	15924	563	16315	10464	5209	165816	9368	385669	39735	2983	30	40004	7626	5252	81944	5352	15862	16441	5665	28766	83772	13366	1110	72	52594	26172	2217	24411	1009
20200612	23710	688	33167	11547	147285	28807	44689	10173	9654	70963	53201	1153	694	3354	132489	40114	23455	11152	12352	45108	2721	61262	105059	65881	29826	19091	16111	573	16513	10704	5251	166164	9526	386490	41467	3019	30	40424	7848	5388	82578	5536	15947	17170	5742	29218	86031	13681	1119	72	53157	26576	2249	24733	1027
20200613	24601	722	34773	12095	150434	29002	44994	10229	9709	73544	54178	1154	711	3399	133117	40535	23792	11195	12605	46396	2757	61935	105395	66024	30203	19348	16327	588	16634	10992	5299	166605	9621	387402	42911	3061	30	40848	8073	5543	82988	5690	15947	17955	5833	29616	88120	14061	1125	72	53815	26920	2274	25026	1050
20200614	25615	734	35953	12501	152953	29115	45088	10264	9767	75560	54874	1154	716	3413	133719	40901	23959	11247	12652	46732	2793	62328	105603	66246	30502	19516	16384	601	16735	11199	5318	166881	9723	388096	44199	3083	30	41148	8231	5644	83301	5811	15947	18796	5898	30174	89542	14313	1127	73	54452	27135	2290	25307	1060
